direction,name,ingredients,url,products,crawl_time,prep_time,servings,img_url,description
"1  Cook orzo following package directions. When almost done, stir in  peas. Meanwhile, heat olive oil in a large nonstick skillet. Add onion and garlic; cook for 3 minutes over medium-high heat, stirring occasionally. Stir in marinara sauce,  dried oregano and black pepper. Simmer for 3 minutes. Add shrimp and cook for 6 minutes, stirring occasionally. Stir in lemon juice. Spoon shrimp and sauce over the orzo. Crumble cheese over the top. Garnish with lemon slices.",Shrimp & Feta,"1,1,2,1,2,1,1,1/2,1 1/4,2,2,cup,package,tablespoons,cup,cloves,jar,teaspoon,teaspoon,pound large,tablespoons,ounces,,orzo,(10 ounces) frozen peas, thawed and drained,olive oil,sliced onion,chopped garlic,(16 ounces) marinara sauce,dried oregano,black pepper,shrimp, cleaned,lemon juice.,feta cheese,lemon slices, for garnish",http://www.familycircle.com/recipe/seafood/shrimp-feta/,"orzo,(10 ounces) frozen peas thawed and drained,olive oil,sliced onion,chopped garlic,(16 ounces) marinara sauce,dried oregano,black pepper,shrimp cleaned,lemon juice.,feta cheese,lemon slices for garnish",2017-03-23 16:32:23,,4 servings,http://images.meredith.com/bhg/images/recipe/p_R106287.jpg,  
"1  Heat oven to 450 degrees F. Place pizza crust onto middle rack. Bake at 450 degrees F for 8 to 10 minutes. Transfer to a large cutting board.,2  Spread crust with cream cheese within 1/2 inch of edge. Place tomato slices over cream cheese. Spread salmon pieces over tomatoes. Scatter red onion slices and capers evenly over salmon. Sprinkle with freshly ground black pepper and cut into 6 slices.",Smoked Salmon Breakfast Pizza,"1,1/2,1,4,1/2,1,14,cup,,ounces,,tablespoon,,prepared pizza crust (such as Boboli),1/3-less-fat chive and onion cream cheese,plum tomato, cored and thinly sliced,smoked salmon, torn into small pieces,small red onion, peeled and sliced (1/4 cup),capers,Freshly ground black pepper",http://www.familycircle.com/recipe/smoked-salmon-breakfast-pizza/,"prepared pizza crust (such as Boboli),1/3-less-fat chive and onion cream cheese,plum tomato cored and thinly sliced,smoked salmon torn into small pieces,small red onion peeled and sliced (1/4 cup),capers,Freshly ground black pepper",2017-03-23 16:32:24,15 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_RU171220.jpg,  
"1  Place chicken in a 6-quart slow cooker. Top with carrots, celery, parsnips, sweet potato and scallions. Cover with chicken broth and 1 cup water; season with sage, salt and pepper.,2  Cover slow cooker. Cook on HIGH heat for 4 hours or on LOW heat for 6 hours.,3  After cooking, uncover pot and remove chicken to a cutting board. If necessary,  raise temperature to high. Add gnocchi, cover and cook for 10 minutes. Meanwhile, let chicken cool slightly, then shred meat from bones, discarding bones.,4  Once gnocchi have cooked, return chicken to pot. Stir cornstarch-water mixture, and add to pot. Cover and cook 10 to 20 minutes, until thickened slightly. Add hot sauce to taste before serving.",Chicken Stew with Potato Dumplings,"3,2,2,3,1,4,1,1/2,1/4,1/4,1,2,pounds,large,,medium-size,large,,quart,teaspoon,teaspoon,teaspoon,package,tablespoons,,bone-in chicken thighs, skin removed,carrots, peeled and cut into 1/2-inch coins,ribs celery, trimmed and cut into 1/2-inch pieces,parsnips, peeled and cut into 1/2-inch coins,sweet potato (about 1 pound), peeled and cut into 1-inch cubes,scallions, trimmed and chopped,chicken broth,dried sage leaves,salt,ground black pepper,(1.1 pounds) shelf-stable fully cooked gnocchi (dumplings),cornstarch mixed with 1/4 cup cool water,Hot sauce, to taste",http://www.familycircle.com/recipe/chicken/chicken-stew-with-potato-dumplings/,"bone-in chicken thighs skin removed,carrots peeled and cut into 1/2-inch coins,ribs celery trimmed and cut into 1/2-inch pieces,parsnips peeled and cut into 1/2-inch coins,sweet potato (about 1 pound) peeled and cut into 1-inch cubes,scallions trimmed and chopped,chicken broth,dried sage leaves,salt,ground black pepper,(1.1 pounds) shelf-stable fully cooked gnocchi (dumplings),cornstarch mixed with 1/4 cup cool water,Hot sauce to taste",2017-03-23 16:32:32,10 mins,8 servings,http://images.meredith.com/bhg/images/recipe/p_FC12504.jpg,  
"1  Add tomatoes and their juice to a 5- or 6-quart slow cooker. Break apart tomatoes with a spoon. Stir in Italian seasoning, garlic salt and pepper flakes.,2  Tuck sausages down into sauce. Add potatoes, zucchini and onion. Cover. Cook on high heat for 4 hours or on low heat for 8 hours.,3  Uncover pot and remove sausages. Slice into 1-inch-thick coins, and return to mixture, stirring gently, along with the bread crumbs. Serve in bowls; sprinkle each with shredded cheese.",Sausage & Potatoes,"1,1/2,1/2,1/4,1 1/4,2,1,1,2,3/4,can,teaspoon,teaspoon,teaspoon,pounds,medium-size,large,medium-size,tablespoons,cup,(28 ounces) whole tomatoes in juice,Italian seasoning,garlic powder,red pepper flakes,sweet or hot Italian turkey sausage,all-purpose potatoes, scrubbed and cut into 1-inch pieces,zucchini, halved lengthwise and cut into 1-inch half moons,onion, cut into wedges,plain bread crumbs,shredded pepper-Jack cheese",http://www.familycircle.com/recipe/beans-rice-grains/sausage-potatoes/,"(28 ounces) whole tomatoes in juice,Italian seasoning,garlic powder,red pepper flakes,sweet or hot Italian turkey sausage,all-purpose potatoes scrubbed and cut into 1-inch pieces,zucchini halved lengthwise and cut into 1-inch half moons,onion cut into wedges,plain bread crumbs,shredded pepper-Jack cheese",2017-03-23 16:32:37,15 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_FC12507.jpg,  
"1  Heat oven to 375 degrees F. Coat 2 baking sheets with nonstick cooking spray.,2  In medium-size bowl, stir together flour, salt and baking soda.,3  In large bowl, beat butter, sugar until light and fluffy, 2 minutes. Beat in banana, ginger and vanilla. On low speed, slowly beat in flour mixture.,4  Drop mixture by rounded tablespoons onto prepared baking sheets, spacing the mounds about 2 inches apart.,5  Bake in 375 degrees F oven until lightly browned around edges and set, 8 to 10 minutes. Let stand on baking sheets 1 to 2 minutes. Transfer cookies to wire rack; let cool.,6  When completely cooled, frost and decorate with Lemon Glaze.,7  In medium-size bowl, whisk together confectioners sugar, milk,  lemon rind, lemon juice and salt until good glazing consistency. Reserve 2 tablespoons. Frost tops of cookies with the remaining glaze, leaving the edges of the cookies unfrosted. Add food coloring to the reserved glaze. Stir in a few drops of milk for a good drizzling consistency. Dip a fork into thinned glaze and drizzle over the frosted cookies.",Banana-Ginger Cookies,"2,3/4,1/4,3/4,1,2,2,1,2,2,2,1 1/2,1/8,2,cups,teaspoon,teaspoon,cup,cup,medium,tablespoons,teaspoon,cups,tablespoons,teaspoons,teaspoons,teaspoon,drops,all-purpose flour,salt,baking soda,(1-1/2 sticks) unsalted butter, at room temperature,packed light-brown sugar,ripe bananas, mashed (about 3/4 cup mashed),grated fresh ginger,vanilla,confectioners sugar,milk,grated lemon rind,lemon juice,salt,yellow food coloring",http://www.familycircle.com/recipe/cookies/banana-ginger-cookies/,"all-purpose flour,salt,baking soda,(1-1/2 sticks) unsalted butter at room temperature,packed light-brown sugar,ripe bananas mashed (about 3/4 cup mashed),grated fresh ginger,vanilla,confectioners sugar,milk,grated lemon rind,lemon juice,salt,yellow food coloring",2017-03-23 16:32:44,15 mins,36 servings,http://images.meredith.com/bhg/images/recipe/p_FC11498.jpg,  
"1  Stir sugar into warm water in small cup. Sprinkle yeast over top. Let stand until foamy, 5 to 10 minutes.,2  Heat buttermilk, egg, salt, honey and butter in saucepan until butter melts and mixture registers 110 to 120 degrees F on instant-read thermometer. Transfer to large bowl.,3  Add 2 cups bread flour; beat until smooth. Stir in yeast mixture. Add remaining flour, 1/2 cup at a time until dough holds together and pulls away from sides of bowl.,4  Transfer dough to lightly floured surface. Knead until smooth and elastic, 8 to 10 minutes. Transfer to large greased bowl, turning to coat. Cover with clean kitchen towel or plastic wrap. Let rise in warm place until doubled in volume, about 1 hour.,5  Punch dough down. Let rest for 5 minutes. Grease two 9 1/4 x 5 1/4 x 2 3/4-inch loaf pans. Divide dough in half; lightly coat halves with flour. Gently pat each half into 7 x 5-inch rectangle. Transfer to the 2 prepared loaf pans. Cover with clean kitchen towel. Let rise in warm place until doubled in volume, about 1 1/4 hours.,6  Heat oven to 350 degrees F. With a razor blade or very sharp knife, make a slash down length of each loaf.,7  Bake in 350 degrees F oven for 15 minutes. Open oven; pull rack with breads out slightly. Brush loaves with some of the melted butter. Bake another 15 minutes. Brush again with butter. Bake another 5 minutes or until loaves sound hollow when tapped. Remove loaves from pans to wire rack to cool.",Split-Top Butter Loaf,"1,3/4,1,1 1/2,1,1,1/4,3,6,2,teaspoon,cup,envelope,cups,,tablespoon,cup,tablespoons,cups,tablespoons,sugar,warm water (105 to 115 degrees F),active dry yeast,buttermilk,egg,salt,honey,butter, in pieces,bread flour,butter, melted",http://www.familycircle.com/recipe/breads/split-top-butter-loaf/,"sugar,warm water (105 to 115 degrees F),active dry yeast,buttermilk,egg,salt,honey,butter in pieces,bread flour,butter melted",2017-03-23 16:32:50,25 mins,24 servings,http://images.meredith.com/bhg/images/recipe/p_FC3303.jpg,  
"1  Mix together 2 cups flour and yeast in large bowl.,2  Cook sausage in small skillet, breaking apart with wooden spoon, until cooked through, about 5 minutes.,3  Heat beer, sugar and salt in saucepan until 120 to 130 degrees F on instant-read thermometer. Pour into flour-yeast mixture in bowl. Beat with wooden spoon for about 100 strokes.,4  Add remaining 2 cups flour, 1/2 cup at a time. Add sausage, 1/2 cup cheese, scallions; knead with hands.,5  Transfer dough to lightly floured surface. Knead until smooth and elastic, about 8 minutes, adding flour as needed to prevent sticking. Transfer dough to greased bowl, turning to coat. Cover with clean kitchen towel or plastic wrap. Let rise in warm place until doubled in volume, about 1 hour.,6  Punch dough down. Divide in half. Let rest 5 minutes. Shape each half into oblong loaf, about 10 x 3 inches. Transfer to greased baking sheet. Cover with clean kitchen towel. Let rise in warm place until doubled in volume, 30 minutes.,7  Heat oven to 350 degrees F. Using razor blade or sharp knife, make long slash down center of each loaf. Sprinkle 1/4 cup cheese down center of each loaf.,8  Bake in 350 degrees F oven for 15 minutes. Brush each loaf with 1 tablespoon melted butter. Bake another 15 to 20 minutes or until golden and loaves sound hollow when tapped on the bottom. Remove to wire rack to cool. Serve slightly warm.",Wisconsin Cheddar Beer Bread,"4,1,1,1,2,2,4,4,2,cups,envelope,4,12,tablespoons,teaspoons,ounces,,tablespoons,bread flour,fast-acting yeast,sweet Italian sausage, casing removed,amber or regular beer,sugar,salt,shredded Cheddar cheese (about 1 cup),scallions, chopped (about 1/2 cup),butter, melted",http://www.familycircle.com/recipe/breads/wisconsin-cheddar-beer-bread/,"bread flour,fast-acting yeast,sweet Italian sausage casing removed,amber or regular beer,sugar,salt,shredded Cheddar cheese (about 1 cup),scallions chopped (about 1/2 cup),butter melted",2017-03-23 16:32:55,20 mins,32 servings,http://images.meredith.com/bhg/images/recipe/p_FC3830.jpg,  
"1  Heat oven to 450 degrees F,2  Place pizza crust on a large baking sheet. Spread 2/3 cup of the salsa over the crust. Sprinkle the cheeses over the salsa. Spoon remaining 1/3 cup salsa over cheese; scatter pepper and onion over the top.,3  Bake at 450 degrees  or 10 to 12 minutes or until heated through and cheese is melted. Allow to cool slightly. Cut into 8 slices.",Tropical Pizza,"1,1,1,1/2,1/2,1/2,1/2,large,cup,cup,cup,,,small,whole-wheat or regular Boboli pizza crust (14 ounces),pineapple mango chipotle salsa (such as Pace),shredded Monterey jack cheese,shredded Swiss cheese,green pepper, seeded and thinly sliced,red pepper, seeded and thinly sliced,onion, peeled and thinly sliced",http://www.familycircle.com/recipe/pizza/tropical-pizza/,"whole-wheat or regular Boboli pizza crust (14 ounces),pineapple mango chipotle salsa (such as Pace),shredded Monterey jack cheese,shredded Swiss cheese,green pepper seeded and thinly sliced,red pepper seeded and thinly sliced,onion peeled and thinly sliced",2017-03-23 16:33:03,10 mins,8 servings,http://images.meredith.com/bhg/images/recipe/p_R132869.jpg,  
"1  Cook macaroni in large pot of lightly salted water according to package directions. Drain and put in large baking dish.,2  Mix in Cheddar cheese, American cheese, mesquite flavoring, paprika and sweet pepper seasoning blend. Stir until cheese melts, adding milk for desired creaminess.,3  Sprinkle bacon on top. Cover and vent in the corners. Microwave 3 minutes at 50% power. Serve warm.",Smoky Mac & Cheese,"8,8,6,1/4-1/2,1,1 1/2,1/2-1,6,ounces,ounces,slices,teaspoon,teaspoon,teaspoons,cup,slices,shell macaroni or mini wheels,mild Cheddar cheese, shredded,American cheese,mesquite flavoring,smoked paprika,smoked sweet pepper seasoning blend (such as McCormick),2% milk,hickory-smoked bacon, crisply fried and broken into pieces",http://www.familycircle.com/recipe/pasta/smoky-mac-cheese/,"shell macaroni or mini wheels,mild Cheddar cheese shredded,American cheese,mesquite flavoring,smoked paprika,smoked sweet pepper seasoning blend (such as McCormick),2% milk,hickory-smoked bacon crisply fried and broken into pieces",2017-03-23 16:33:05,10 mins,8 servings,http://images.meredith.com/bhg/images/recipe/p_R130852.jpg,  
"1  Bring a large pot of lightly salted water to a boil. Cook pasta as package directs. Drain, reserving 1/4 cup cooking water.,2  Meanwhile, cook sausage in a 12-inch skillet over medium-high heat for 5 minutes, or until no longer pink. If necessary, break large pieces apart with a wooden spoon.,3  Add mushrooms and cook an additional 5 minutes. Pour in wine, reserved pasta water and black pepper. Stir in basil. Remove from heat; toss with pasta and cheese.",Sausage Orecchiette,"1,1,1,1/2,1/4,2,1/3,pound,pound,8,cup,teaspoon,cups,cup,orecchiette,hot Italian sausage, casings removed,sliced white or brown mushrooms,dry white wine,black pepper,loosely packed basil leaves, torn up,grated Parmesan",http://www.familycircle.com/recipe/pasta/sausage-orecchiette/,"orecchiette,hot Italian sausage casings removed,sliced white or brown mushrooms,dry white wine,black pepper,loosely packed basil leaves torn up,grated Parmesan",2017-03-23 16:33:10,5 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R100588.jpg,  
"1  Whisk together vinegar, garlic, mustard, mint, 1/4 teaspoon of the salt and 1/8 teaspoon of the black pepper. Gradually drizzle in olive oil, whisking constantly, so mixture emulsifies.,2  In a medium bowl, combine tomatoes, basil and 3 tablespoons of the dressing. Cover and set aside.,3  Heat a gas grill to medium-high or the coals in a charcoal grill to medium-hot. Lightly coat grill rack with oil or,4  .,5  Brush chicken with remaining dressing and season with remaining 1/4 teaspoon salt and 1/8 teaspoon pepper. Grill 5 to 6 minutes per side or until internal temperature reaches 160 degrees. Scatter cheese over top during last minute of cooking.,6  Toss cooked pasta with half of the tomato salad. Serve with chicken and remaining tomato salad.",Caprese-Style Grilled Chicken Breasts,"2,1,1,1,1/2,1/4,3,3,1/4,4,3,3,tablespoons,,teaspoon,teaspoon,teaspoon,teaspoon,tablespoons,,cup,,ounces,ounces,red wine vinegar,clove garlic, chopped,Dijon mustard,chopped fresh mint,salt,black pepper,olive oil,tomatoes (about 1 pound), seeds removed, cut into bite-size pieces,fresh basil, torn into small pieces,boneless, skinless chicken breasts (about 5 ounces each),shredded reduced-fat mozzarella cheese,whole wheat angel hair pasta, cooked following package directions (about 5 minutes)",http://www.familycircle.com/recipe/caprese-style-grilled-chicken-breasts/,"red wine vinegar,clove garlic chopped,Dijon mustard,chopped fresh mint,salt,black pepper,olive oil,tomatoes (about 1 pound) seeds removed cut into bite-size pieces,fresh basil torn into small pieces,boneless skinless chicken breasts (about 5 ounces each),shredded reduced-fat mozzarella cheese,whole wheat angel hair pasta cooked following package directions (about 5 minutes)",2017-03-23 16:33:14,15 mins,4 servings,http://images.meredith.com/bhg/images/recipe/p_RU185705.jpg,  
